,5.57,-12.67,52.35,76801.65,99549.13,-28265.742
,5.57,-21.72,12.0,135224.02,28742.754,-55070.27
,5.57,65.02,17.85,44711.484,14398.341,100825.016
,5.57,19.66,17.4,111077.61,34809.613,41587.105
,5.57,-84.47,235.8,-3606.3894,-5306.6436,-66270.125
,5.57,55.71,359.25,37630.688,-492.61227,55189.934
,5.57,-34.79,215.55,-252142.48,-180183.72,-215310.39
,5.57,59.32,162.9,-39361.17,12109.08,69413.055
,5.57,-48.76,250.35,-2.21676339E9,-6.2082493E9,-7.5195479E9
,5.57,6.81,190.5,-73018.81,-13533.237,8868.39
,5.57,5.45,236.40001,-64889.316,-97666.29,11187.342
,5.57,14.6,292.35,32334.777,-78644.81,22149.332
,5.58,-70.88,166.65,-110275.43,26169.658,-326931.7
,5.58,-27.04,108.75,-23937.768,70518.39,-38010.152
,5.58,52.02,6.0,257150.42,27027.6,331188.78
,5.58,-53.46,72.75,6546.7,21083.818,-29791.605
,5.58,-44.76,146.7,-261443.78,171736.52,-310194.12
,5.58,6.62,283.8,21270.36,-86597.47,10349.037
,5.58,-27.65,61.350002,18338.688,33565.805,-20038.506
,5.58,30.42,350.25,113467.67,-19497.318,67600.76
,5.58,-51.83,97.8,-3121.7097,22789.025,-29261.64
,5.58,-12.83,188.40001,-46868.62,-6920.959,-10789.85
,5.58,-20.08,125.399994,-75043.43,105596.4,-47355.766
,5.58,49.84,217.2,-48508.832,-36820.21,72167.8
,5.58,8.44,178.8,-50842.082,1064.9939,7545.6333
,5.58,16.46,171.45001,-44838.45,6741.147,13396.596
,5.58,-63.06,273.9,2796.126,-41015.223,-80893.02
,5.58,-34.9,268.34998,-7642.5894,-265307.5,-185157.83
,5.58,-30.76,276.3,18896.963,-171167.2,-102493.19
,5.58,45.79,305.55002,51580.805,-72180.26,91197.055
,5.58,-54.88,156.75,-259106.03,111320.734,-400958.6
,5.58,-25.18,333.44998,54773.54,-27368.82,-28786.848
,5.58,49.85,52.2,67096.53,86500.33,129772.875
,5.58,19.9,34.5,92029.03,63249.8,40423.473
,5.58,14.04,64.95,18410.28,39391.184,10873.301
,5.58,37.0,304.65,27094.568,-39202.594,35910.3
,5.58,61.22,0.45,559805.4,4396.791,1019156.1
,5.58,15.64,67.5,16070.914,38798.617,11756.912
,5.58,35.05,114.6,-32000.066,69894.2,53925.934
,5.58,-9.84,16.5,172391.48,51064.684,-31185.348
,5.58,36.97,283.5,61759.51,-257246.75,199140.52
,5.58,18.02,44.100002,24181.531,23433.533,10954.049
,5.58,27.89,126.59999,-64343.23,86638.27,57115.402
,5.58,23.86,320.25,60455.46,-50280.273,34779.188
,5.58,-21.28,24.75,59548.793,27452.37,-25539.098
,5.58,15.08,288.9,58789.973,-171711.64,48903.69
,5.58,-47.3,327.0,8895.291,-5776.668,-11494.063
,5.58,48.13,115.35,-28547.758,60257.1,74391.65
,5.58,33.17,332.25,64358.934,-33860.89,47534.22
,5.58,-29.66,157.34999,-95240.4,39742.316,-58768.633
,5.59,36.04,180.45,-89744.46,-704.85254,65300.96
,5.59,-25.41,104.7,-73230.125,279136.7,-137090.89
,5.59,3.29,113.25,-16812.02,39131.03,2448.251
,5.59,-13.59,157.8,-134317.27,54813.844,-35069.63
,5.59,83.71,13.650001,8005.2046,1944.0592,74737.36
,5.59,-30.37,137.55,-41475.492,37938.758,-32938.68
,5.59,-13.56,12.3,94791.08,20667.797,-23399.453
,5.59,61.52,43.95,9087.351,8760.239,23266.697
,5.59,-71.44,1.1999999,55829.867,1169.4689,-166315.52
,5.59,-57.63,132.9,-80098.25,86196.01,-185628.03
,5.59,-62.08,69.15,10402.705,27313.492,-55154.45
,5.59,46.71,321.3,18365.81,-14713.792,24981.268
,5.59,52.84,7.95,72165.39,10077.972,96136.3
,5.59,2.93,358.05002,361636.8,-12312.557,18520.29
,5.59,-36.78,98.850006,-21926.36,140822.56,-106540.53
,5.59,-41.59,196.65,-74486.01,-22276.037,-69001.56
,5.59,-64.34,179.7,-376544.72,1971.6293,-783812.56
,5.59,-33.96,239.25,-25487.252,-42840.215,-33572.7
,5.59,26.46,309.30002,53091.164,-64864.71,41718.992
,5.59,50.46,314.69998,173564.45,-175391.7,298909.5
,5.59,-35.42,289.95,157091.38,-432779.75,-327437.16
,5.59,-10.49,55.95,23629.955,34966.99,-7814.1816
,5.59,-22.4,290.1,18135.975,-49558.906,-21751.5
,5.59,64.39,30.75,395183.62,235109.55,959316.25
,5.59,48.15,226.35,-36694.523,-38465.785,59353.16
,5.59,-38.92,15.299999,144596.47,39557.113,-121048.25
,5.59,68.88,304.95,43093.22,-61657.953,194746.45
,5.59,-62.45,179.4,-84863.6,888.74194,-162683.62
,5.59,-73.19,223.35,-20638.627,-19482.89,-93946.39
,5.59,66.66,310.8,11020.364,-12767.228,39086.5
,5.59,-35.45,124.5,-58404.9,84979.64,-73415.43
,5.59,-43.11,153.90001,-109445.66,53616.855,-114087.01
,5.59,-45.27,293.4,37416.574,-86464.67,-95105.41
,5.59,-29.49,359.85,234618.05,-614.26385,-132686.88
,5.59,4.83,289.2,54889.598,-157621.3,14103.432
,5.59,-17.14,151.8,-88646.03,47531.59,-31020.914
,5.59,-40.79,229.79999,-77079.8,-91211.59,-103043.21
,5.59,-14.36,110.25,-57219.477,155100.2,-42323.516
,5.6,1.76,34.5,20576.96,14142.152,767.21014
,5.6,-3.99,126.59999,-31588.744,42534.297,-3695.514
,5.6,-11.85,77.85,28218.07,131067.36,-28130.92
,5.6,-5.12,141.3,-160935.61,128933.72,-18476.662
,5.6,37.71,20.85,47914.734,18248.963,39642.01
,5.6,-43.43,282.45,29155.18,-132055.61,-128020.23
,5.6,47.03,298.05002,1456926.4,-2734320.5,3325954.2
,5.6,10.24,83.850006,47275.848,438747.62,79718.22
,5.6,22.62,196.65,-155154.6,-46401.055,67477.32
,5.6,-56.37,95.700005,-2768.4565,27736.322,-41906.336
,5.6,15.75,251.40001,-48650.83,-144563.03,43017.895
,5.6,0.27,298.65,50735.656,-92862.89,498.6537
,5.6,20.54,183.0,-138953.06,-7282.2256,52134.473
,5.6,-1.91,112.35,-190026.08,462182.2,-16664.838
,5.6,79.67,18.0,14235.055,4625.2495,82117.055
,5.6,30.21,317.09998,86126.97,-80034.19,68456.38
,5.6,-10.33,81.3,29007.35,189563.9,-34954.336
,5.6,70.36,351.75,21038.902,-3050.5,59570.31
,5.6,-9.18,117.600006,-197136.88,377087.88,-68765.08
,5.6,-42.05,305.55002,32341.246,-45257.137,-50173.137
,5.6,41.6,344.1,265380.5,-75595.56,244988.77
,5.6,18.65,76.799995,3433.6367,14639.376,5075.0083
,5.6,14.31,83.55,17141.791,151627.94,38924.023
,5.6,27.97,87.75,4003.8044,101903.7,54156.5
,5.6,40.15,200.1,-144135.27,-52746.04,129474.016
,5.6,-33.55,258.9,-219792.28,-1120289.2,-757073.1
,5.6,-28.82,347.09998,74787.03,-17128.56,-42213.94
,5.6,-36.05,115.799995,-64567.543,133564.4,-107982.234
,5.6,-7.06,156.45001,-91804.01,40012.81,-12402.714
,5.6,0.6,330.30002,176183.6,-100493.25,2124.1047
,5.6,-56.85,351.3,47335.152,-7243.3057,-73317.27
,5.6,-11.87,39.9,20293.062,16967.635,-5559.8516
,5.6,20.1,291.6,23137.955,-58439.773,23001.145
,5.6,36.46,56.1,45633.918,67910.43,60454.215
,5.6,-55.54,101.85,-21320.33,101611.625,-151291.45
,5.6,14.17,88.049995,5212.0874,153084.55,38673.457
,5.6,47.83,312.0,74128.51,-82328.02,122305.6
,5.6,55.35,203.54999,-44281.777,-19300.225,69891.54
,5.6,-8.59,137.25,-200021.97,184898.39,-41146.44
,5.6,17.31,120.15,-106088.41,182644.61,65828.08
,5.6,-60.3,119.4,-3937.772,6988.4194,-14063.1455
,5.6,9.13,337.35,161844.25,-67534.99,28183.863
,5.6,-5.87,98.1,-6059.2207,42574.31,-4421.208
,5.6,-27.77,146.09999,-86506.805,58130.19,-54881.12
,5.6,-17.86,111.75,-30325.133,76010.54,-26369.393
,5.61,-57.91,243.90001,-26498.93,-54091.09,-96057.195
,5.61,36.64,239.7,-111523.54,-190849.64,164402.39
,5.61,-34.06,162.45,-83941.68,26547.271,-59517.645
,5.61,45.6,247.95001,-18139.596,-44784.56,49341.484
,5.61,29.86,275.25,4570.793,-49743.73,28678.027
,5.61,-25.62,221.85,-126251.4,-113080.22,-81278.35
,5.61,-55.51,140.4,-36850.97,30485.783,-69614.04
,5.61,-40.05,204.9,-111092.33,-51567.32,-102952.94
,5.61,-13.05,67.35,181233.66,434317.12,-109082.34
,5.61,-25.58,96.0,-20146.385,191679.97,-92260.8
,5.61,-34.68,236.7,-53749.3,-81825.45,-67738.55
,5.61,8.78,156.3,-195447.34,85795.38,32967.38
,5.61,-33.29,117.45,-81635.984,157156.02,-116285.055
,5.61,-20.06,5.4,222129.78,20997.447,-81473.72
,5.61,-32.16,127.65,-189418.4,245521.23,-194976.12
,5.61,31.19,207.15001,-72564.84,-37213.258,49369.285
,5.61,30.56,48.9,75275.19,86289.57,67612.4
,5.61,39.76,145.5,-66064.58,45404.938,66694.69
,5.61,13.12,330.30002,59157.816,-33742.99,15873.506
,5.61,-5.74,263.4,-5535.0747,-47838.17,-4840.6953
,5.61,-80.81,100.05,-3453.7021,19487.45,-122329.38
,5.61,17.7,266.85,-5908.624,-107364.44,34316.203
,5.61,-24.39,75.9,13325.739,53051.99,-24801.506
,5.61,38.31,193.95001,-19060.982,-4734.7764,15516.498
,5.61,-4.1,30.9,171858.48,102855.17,-14356.69
,5.61,61.7,342.90002,31601.305,-9721.8125,61404.492
,5.61,-41.84,213.75,-85323.53,-57011.37,-91879.84
,5.61,-12.57,59.85,133939.73,230594.12,-59461.457
,5.61,-3.75,126.149994,-16016.841,21924.367,-1779.62
,5.62,-46.19,147.9,-60209.418,37769.312,-74090.72
,5.62,-15.68,23.7,54014.85,23710.861,-16559.098
,5.62,22.46,268.95,-2539.03,-138534.02,57279.016
,5.62,12.68,130.8,-201100.89,232977.56,69245.24
,5.62,-38.89,346.65002,68287.54,-16205.397,-56611.18
,5.62,-37.63,88.200005,2453.306,78065.54,-60213.43
,5.62,-0.93,49.649998,44098.832,51907.656,-1105.6467
,5.62,-21.17,117.9,-36666.555,69251.05,-30346.283
,5.62,-24.67,116.1,-228448.83,466322.22,-238509.89
,5.62,32.22,301.2,1826062.2,-3015186.5,2221550.2
,5.62,-57.3,118.649994,-27264.7,49903.348,-88577.42
,5.62,84.91,53.1,5802.6484,7728.4014,108500.445
,5.62,-59.64,331.5,70060.83,-38039.914,-136099.95
,5.62,22.48,59.25,21174.828,35591.688,17137.412
,5.62,-47.88,224.09999,-92445.4,-89585.805,-142369.92
,5.62,0.37,228.90001,-32539.393,-37300.613,319.65698
,5.62,29.66,123.3,-127563.86,194197.45,132313.56
,5.62,23.61,278.85,21039.8,-135128.55,59775.965
,5.62,-5.33,177.75,-79025.586,3104.9182,-7378.409
,5.62,4.35,45.6,95305.67,97322.945,10361.723
,5.62,-32.18,144.3,-56381.727,40514.383,-43687.6
,5.62,-11.38,14.700001,91620.05,24036.072,-19064.588
,5.62,30.29,230.85,-10150.928,-12468.473,9391.499
,5.62,-0.51,93.9,-2427.3694,35605.94,-317.6783
,5.62,-49.65,250.35,-217721.94,-609750.25,-762103.5
,5.62,-64.71,327.45,36855.89,-23525.03,-92540.47
,5.62,-11.77,88.649994,5277.8467,223956.52,-46677.555
,5.62,65.26,284.1,9812.991,-39067.16,87415.81
,5.62,-45.93,335.84998,25779.953,-11558.959,-29185.08
,5.62,65.7,85.65,2667.769,35070.816,77897.63
,5.62,-30.95,101.4,-82288.95,408107.78,-249656.88
,5.62,-12.79,61.050003,58131.24,105087.7,-27262.744
,5.62,36.43,243.00002,-68404.64,-134251.77,111208.46
,5.62,-36.71,96.0,-7920.541,75358.88,-56500.746
,5.62,-32.72,98.7,-18993.41,124122.54,-80674.71
,5.63,-0.89,256.35,-55389.645,-228082.36,-3646.157
,5.63,-18.73,277.5,11106.681,-84363.78,-28851.625
,5.63,-5.32,106.05,-110114.09,382752.44,-37087.234
,5.63,33.5,353.7,77605.23,-8567.687,51677.86
,5.63,-3.11,298.34998,40217.98,-74537.04,-4601.746
,5.63,35.25,25.5,58451.133,27879.758,45767.613
,5.63,-32.72,160.65,-147273.28,51718.703,-100285.29
,5.63,43.3,25.199999,54195.25,25502.348,56442.848
,5.63,-24.85,285.6,20661.264,-74000.25,-35582.066
,5.63,5.52,248.1,-36684.0,-91254.36,9504.85
,5.63,-23.7,187.5,-250088.73,-32924.82,-110728.55
,5.63,10.08,131.25,-81146.04,92529.336,21877.893
,5.63,-58.48,351.75,47335.65,-6863.352,-77991.35
,5.63,49.63,224.09999,-11554.215,-11196.812,18925.04
,5.63,63.85,27.0,3919.0142,1996.8374,8958.48
,5.63,2.69,326.85,119819.48,-78258.375,6723.9785
,5.63,4.16,91.2,-15944.466,761181.8,55375.684
,5.63,-26.27,238.95001,-61260.035,-101752.64,-58622.62
,5.63,-35.86,196.8,-54558.496,-16472.184,-41193.934
,5.63,54.47,256.35,-3189.8938,-13135.28,18929.252
,5.63,31.16,262.80002,-12399.2295,-98150.35,59820.06
,5.63,59.57,124.5,-26736.887,38902.402,80361.57
,5.63,-24.12,49.949997,211249.33,251311.4,-146995.17
,5.63,9.89,241.94998,-38223.105,-71736.02,14171.687
,5.63,22.5,205.20001,-82525.09,-38833.387,37778.508
,5.63,5.5,316.2,151568.73,-145349.19,20220.58
,5.63,68.47,112.65,-19628.98,47039.844,129199.02
,5.63,31.74,286.2,44100.715,-151795.58,97779.78
,5.63,38.44,306.9,38963.098,-51893.992,51507.406
,5.63,-27.29,166.35,-37583.715,9127.177,-19953.68
,5.63,-22.67,320.69998,146023.86,-119519.25,-78818.98
,5.63,-39.0,277.05,14585.041,-117934.95,-96229.37
,5.63,-71.51,124.95,-22021.02,31507.771,-114953.03
,5.63,-61.69,204.3,-15339.684,-6926.1333,-31245.205
,5.63,54.79,173.7,-72175.32,7968.244,102898.56
,5.64,-42.42,306.0,49310.066,-67869.516,-76657.0
,5.64,-40.84,251.25,-36734.965,-108217.79,-98785.51
,5.64,-0.62,295.2,37215.203,-79086.3,-945.84766
,5.64,-19.41,113.4,-33595.707,77635.1,-29806.297
,5.64,29.97,145.95,-35048.293,23684.902,24392.855
,5.64,8.57,32.850002,35321.938,22807.09,6336.2285
,5.64,-8.42,152.70001,-127583.74,65850.84,-21252.61
,5.64,13.19,46.649998,65457.586,69340.56,22348.043
,5.64,-37.83,321.6,52366.367,-41505.066,-51886.926
,5.64,48.74,72.75,19249.205,61992.56,73992.266
,5.64,25.94,30.9,40826.26,24434.012,23144.408
,5.64,27.91,283.5,25658.6,-106875.71,58220.297
,5.64,-75.9,174.3,-10207.909,1018.8835,-40841.31
,5.64,-16.72,232.05,-164058.67,-210363.62,-80137.39
,5.64,12.45,39.149998,26663.111,21707.184,7590.8364
,5.64,-40.44,173.25,-126174.945,14933.783,-108285.87
,5.64,-25.22,105.3,-75306.695,275274.88,-134415.98
,5.64,74.99,11.4,22587.537,4554.4463,85934.4
,5.64,-0.48,135.45,-133949.97,131862.23,-1574.7183
,5.64,16.78,65.85,18504.213,41270.02,13638.072
,5.64,39.27,224.84999,-27678.68,-27534.123,31920.959
,5.64,65.02,129.75,-3853.4185,4633.232,12935.116
,5.64,21.58,64.65,21813.854,46043.527,20151.762
,5.64,82.51,222.6,-4157.6235,-3823.131,42960.293
,5.64,47.24,108.9,-3707.7993,10829.594,12378.681
,5.64,33.86,243.59999,-8008.5107,-16133.026,12084.92
,5.64,32.57,337.5,97198.555,-40260.957,67205.07
,5.64,-54.6,255.0,-7595.4,-28346.424,-41294.38
,5.64,11.33,198.59999,-144524.47,-48637.83,30553.402
,5.64,-46.77,109.05,-47463.184,137453.3,-154691.22
,5.64,-24.72,294.0,32900.793,-73896.38,-37239.293
,5.64,62.65,80.100006,47871.742,274292.88,538312.56
,5.64,-73.45,235.05,-36753.2,-52586.63,-215899.05
,5.64,59.99,318.0,1032458.4,-929629.6,2405385.8
,5.64,8.03,276.45,27532.896,-243541.7,34576.453
,5.64,-26.35,115.65,-39623.68,82516.1,-45339.605
,5.64,-16.98,81.149994,9915.865,63684.914,-19680.428
,5.64,-47.37,173.85,-134672.72,14511.224,-147148.5
,5.64,14.95,16.2,50750.06,14744.257,14111.286
,5.64,45.27,196.5,-99969.47,-29612.295,105250.37
,5.65,77.55,277.5,4096.024,-31112.45,142137.1
,5.65,9.54,191.55,-43208.49,-8830.145,7411.7217
,5.65,-19.03,103.35,-22048.44,92909.26,-32935.633
,5.65,-60.66,230.85,-12890.915,-15834.022,-36324.88
,5.65,19.26,263.4,-3979.9438,-34397.59,12099.099
,5.65,-3.4,39.45,74908.305,61639.934,-5763.3975
,5.65,8.26,330.30002,160680.33,-91650.34,26853.941
,5.65,51.96,229.95,-25879.88,-30787.82,51405.39
,5.65,-13.76,163.5,-116850.484,34612.684,-29843.717
,5.65,-83.23,225.45,-9856.932,-10012.992,-118358.93
,5.65,-26.99,350.25,88532.85,-15212.731,-45751.094
,5.65,69.28,234.45,-55595.848,-77798.766,252789.1
,5.65,60.05,261.45,-7747.486,-51531.957,90441.24
,5.65,10.82,202.34999,-75763.52,-31150.145,15656.198
,5.65,-48.32,230.4,-6171.514,-7460.075,-10874.433
,5.65,-16.38,74.7,10926.521,39940.625,-12171.402
,5.65,44.97,57.449997,40451.426,63373.902,75104.88
,5.65,-27.66,224.7,-67552.625,-66848.89,-49811.227
,5.65,14.54,289.05002,36026.645,-104332.95,28627.9
,5.65,-3.59,8.849999,20758.574,3232.1487,-1318.0729
,5.65,-83.04,226.2,-44612.04,-46520.992,-527990.4
,5.65,-80.47,84.299995,299.44107,3000.0115,-17958.686
,5.65,-52.45,303.6,94738.125,-142592.36,-222703.64
,5.65,1.79,146.55,-69960.91,46218.363,2620.4126
,5.65,-32.17,91.05,-5153.4033,281176.22,-176890.23
,5.65,-70.63,201.45001,-43911.86,-17253.098,-134198.14
,5.65,-27.6,192.15001,-80744.055,-17383.756,-43179.188
,5.65,4.88,120.3,-53366.496,91325.82,9030.933
,5.65,-23.09,111.75,-148204.38,371477.16,-170510.5
,5.65,21.23,288.75,29204.412,-86033.47,35295.113
,5.65,-51.22,90.15,-103.6476,39590.297,-49275.77
,5.66,25.87,183.0,-213433.34,-11185.574,103641.64
,5.66,-9.85,308.1,14736.469,-18794.117,-4146.7197
,5.66,24.84,56.25,56840.28,85067.484,47360.457
,5.66,-13.06,354.44998,84313.58,-8192.756,-19650.453
,5.66,-25.16,345.0,189238.47,-50706.348,-92023.2
,5.66,-20.75,142.34999,-207393.36,160002.94,-99240.47
,5.66,-14.55,247.5,-30410.697,-73417.88,-20625.553
,5.66,6.53,58.05,113550.62,182072.31,24561.986
,5.66,-52.16,208.8,-56348.9,-30978.072,-82779.18
,5.66,28.25,312.90002,307507.78,-330917.7,242727.8
,5.66,56.58,162.75,-56439.62,17524.975,89558.555
,5.66,-33.7,300.15,8724.952,-15021.114,-11585.151
,5.66,46.18,114.15,-45035.453,100442.76,114707.02
,5.66,-24.84,185.85,-87477.28,-8962.763,-40706.31
,5.66,-14.49,114.0,-199896.23,448974.34,-127009.586
,5.66,-29.74,291.75,22236.12,-55735.27,-34283.043
,5.66,29.57,80.25,12566.985,73135.516,42104.266
,5.66,58.42,32.100002,247837.27,155468.03,475927.9
,5.66,-84.77,24.3,9293.126,4196.007,-111394.305
,5.66,-47.7,155.1,-504508.03,234184.8,-611268.1
,5.66,-39.51,258.0,-10375.117,-48811.035,-41150.242
,5.66,28.41,262.95,-9102.65,-73604.24,40117.58
,5.66,45.68,56.55,122646.15,185649.9,227849.02
,5.66,47.86,11.1,153471.38,30109.887,172845.42
,5.66,-33.08,339.75,104813.28,-38667.66,-72772.77
,5.66,-62.0,349.2,9490.589,-1810.4258,-18171.06
,5.66,1.29,325.5,399962.34,-274886.66,10928.649
,5.66,-30.77,70.799995,64810.6,186110.61,-117338.98
,5.66,53.4,129.6,-28047.55,33903.652,59247.93
,5.66,5.77,324.59998,43274.844,-30753.846,5364.565
,5.66,-64.68,154.79999,-34614.52,16288.37,-80856.83
,5.66,-18.23,294.30002,53035.79,-117461.19,-42448.203
,5.66,-56.09,122.399994,-34840.566,54899.957,-96726.586
,5.66,-31.45,4.05,111382.87,7886.331,-68292.414
,5.66,48.3,70.35,21345.395,59779.695,71244.22
,5.66,-48.68,122.24999,-93954.86,148909.48,-200278.16
,5.66,-63.11,352.19998,52225.41,-7154.002,-103948.2
,5.66,-16.25,122.399994,-145318.61,228985.53,-79048.9
,5.66,-10.11,101.700005,-32780.65,158291.75,-28823.432
,5.67,-48.21,7.6499996,29767.445,3998.2678,-33603.836
,5.67,-38.73,278.4,59979.223,-406179.2,-329292.72
,5.67,-6.01,83.7,198420.33,1797266.9,-190367.22
,5.67,18.54,83.4,62627.4,541272.56,182738.6
,5.67,46.96,77.7,6718.712,30814.775,33773.844
,5.67,61.7,246.0,-24377.447,-54752.645,111309.945
,5.67,-2.39,33.15,38529.812,25165.21,-1920.7621
,5.67,-33.53,1.9499999,83144.78,2830.836,-55126.87
,5.67,26.17,321.15,47102.684,-37939.25,29721.412
,5.67,5.57,68.55,45553.535,115941.02,12148.26
,5.67,-80.21,64.5,9150.386,19184.18,-123179.695
,5.67,10.0,60.450005,84174.984,148476.33,30094.973
,5.67,-80.91,126.149994,-7207.7695,9866.227,-76368.72
,5.67,5.42,91.2,-7043.5454,336255.78,31910.947
,5.67,-50.38,53.1,36017.87,47971.297,-72461.25
,5.67,-23.15,126.3,-105286.945,143330.78,-76041.07
,5.67,-45.19,130.20001,-132623.66,156938.81,-206839.5
,5.67,8.65,158.7,-130647.92,50937.52,21332.477
,5.67,42.08,17.55,37286.766,11792.255,35311.13
,5.67,-62.43,312.90002,23046.607,-24801.094,-64843.52
,5.67,-67.75,33.9,45090.19,30299.354,-132787.3
,5.67,57.81,284.25,11502.968,-45293.082,74236.23
,5.67,-78.99,46.95,9929.0,10628.937,-74758.19
,5.67,26.3,227.1,-78540.07,-84519.195,57023.27
,5.67,11.81,146.55,-175632.42,116028.27,44013.598
,5.67,-36.13,220.20001,-111357.27,-94104.234,-106432.195
,5.67,-58.6,247.04999,-42323.523,-99950.34,-177820.23
,5.67,16.46,294.30002,57279.465,-126859.89,41124.83
,5.67,14.65,94.95,-14030.661,161999.39,42507.22
,5.67,-47.68,166.2,-55929.16,13737.529,-63247.934
,5.67,-0.71,301.05,92096.78,-152972.33,-2212.7559
,5.67,32.47,133.2,-36072.754,38413.582,33532.145
,5.67,3.12,272.55,2085.7524,-46833.984,2555.3652
,5.67,-28.42,243.00002,-36497.86,-71631.14,-43504.88
,5.68,54.43,206.7,-44878.84,-22571.7,70245.695
,5.68,41.72,310.5,154873.34,-181333.45,212617.7
,5.68,-24.25,222.29999,-230161.72,-209430.9,-140178.36
,5.68,40.6,297.6,276981.7,-529817.0,512419.6
,5.68,20.9,187.5,-72133.41,-9496.548,27782.756
,5.68,23.6,103.049995,-32533.367,140358.62,62946.883
,5.68,67.17,1.1999999,37662.49,788.91656,89483.984
,5.68,42.59,73.200005,33722.887,111695.625,107250.945
,5.68,15.58,134.4,-33199.027,33901.74,13230.429
,5.68,49.3,346.94998,21655.906,-5019.5786,25844.799
,5.68,0.72,221.40001,-141249.75,-124528.44,2366.4429
,5.68,-70.5,107.25,-4467.3125,14387.098,-42541.41
,5.68,30.33,309.75,65391.47,-78624.67,59829.984
,5.68,48.72,222.45,-34231.75,-31312.707,52845.094
,5.68,-50.95,345.30002,89877.04,-23578.764,-114540.21
,5.68,-0.42,80.4,55037.207,325399.53,-2419.2112
,5.68,17.59,347.7,144398.42,-31483.91,46853.62
,5.68,-62.65,177.6,-433041.4,18149.816,-837943.5
,5.68,-78.35,52.5,11563.904,15070.374,-92132.1
,5.68,1.85,189.6,-151379.9,-25603.994,4958.994
,5.68,-53.21,127.95,-103163.89,132281.53,-224322.14
,5.68,-14.06,342.0,73509.95,-23884.828,-19357.281
,5.68,2.1,354.15002,30807.906,-3156.4988,1135.5889
,5.68,13.41,102.600006,-97786.18,437469.97,106874.64
,5.68,49.39,320.55002,50613.516,-41648.414,76447.18
,5.68,-21.36,283.5,115642.65,-481686.06,-193735.81
,5.68,23.1,299.85,22158.67,-38613.04,18989.115
,5.68,28.82,259.65,-15372.44,-84171.445,47077.938
,5.68,-48.6,114.6,-423524.84,925058.44,-1154015.9
,5.68,-53.61,267.6,-6273.812,-149689.17,-203285.98
,5.68,16.32,263.4,-10814.42,-93466.15,27549.404
,5.68,31.93,280.94998,8365.243,-43236.984,27443.727
,5.68,21.95,150.75,-392841.88,220002.08,181456.17
,5.68,47.42,313.95,1341696.1,-1391795.6,2103807.2
,5.68,19.7,55.65,66652.38,97525.82,42295.336
,5.68,-25.3,144.3,-65908.28,47359.906,-38363.914
,5.68,59.33,347.4,301701.44,-67438.38,521284.03
,5.68,20.57,229.65001,-53979.945,-63538.48,31287.85
,5.68,21.41,306.45,92188.88,-124813.695,60841.11
,5.68,55.71,186.9,-75276.39,-9109.442,111197.805
,5.68,19.5,32.7,161885.02,103928.34,68123.31
,5.69,-32.58,263.7,-96319.68,-872452.5,-560915.0
,5.69,2.09,200.4,-61135.7,-22736.152,2380.3442
,5.69,-14.85,118.049995,-165287.42,310207.1,-93197.04
,5.69,58.33,23.4,288528.84,124857.58,509630.38
,5.69,45.5,270.0,0.0015652513,-131259.28,133570.4
,5.69,-13.64,300.45,46727.78,-79486.5,-22374.658
,5.69,8.53,242.09999,-80620.984,-152266.47,25841.578
,5.69,-41.5,201.75,-429402.97,-171314.45,-409022.03
,5.69,-47.22,277.5,16147.83,-122655.19,-133692.1
,5.69,53.42,260.40002,-18004.514,-106449.445,145476.11
,5.69,-27.29,166.5,-211801.31,50849.0,-112377.0
,5.69,44.71,15.0,88464.22,23703.918,90662.45
,5.69,-48.83,114.15,-41056.11,91567.62,-114750.69
,5.69,-30.12,316.5,63828.637,-60571.09,-51049.4
,5.69,-19.7,114.15,-200613.81,447429.8,-175569.3
,5.69,19.33,315.15,122304.74,-121666.1,60514.977
,5.69,28.96,331.35,71692.52,-39169.203,45209.652
,5.69,30.21,81.75,87946.43,606556.06,356858.78
,5.69,-28.69,203.1,-52908.1,-22567.223,-31478.217
,5.69,-0.16,81.0,38817.5,245084.03,-692.93536
,5.69,-29.91,24.0,49095.94,21858.922,-30915.629
,5.69,38.28,325.8,54238.527,-36860.47,51753.45
,5.69,19.67,328.34998,56528.477,-34844.617,23737.191
,5.69,18.11,284.1,19556.43,-77857.43,26253.74
,5.69,-25.27,44.85,20733.592,20625.312,-13805.443
,5.69,61.85,64.200005,25763.256,53293.855,110628.84
,5.69,-10.13,281.7,1.99626176E9,-9.6395786E9,-1.75882176E9
,5.69,-58.75,97.950005,-15944.496,114173.82,-189978.53
,5.69,22.63,255.3,-218897.92,-834390.0,359606.44
,5.69,20.57,267.15,-3570.0442,-71711.71,26945.145
,5.69,-76.8,211.35,-19637.799,-11963.453,-98039.39
,5.69,63.98,305.25,56895.71,-80505.55,201942.6
,5.69,13.32,309.75,248894.89,-299263.5,92155.77
,5.69,40.66,184.05,-193524.75,-13702.311,166638.77
,5.69,6.96,8.1,79512.54,11316.311,9804.383
,5.69,70.81,105.3,-12148.184,44406.277,132277.39
,5.69,-25.23,107.399994,-151974.42,484951.22,-239468.84
,5.69,37.25,29.1,68321.37,38027.184,59458.03
,5.69,-62.86,261.0,-35859.188,-226405.92,-447180.94
,5.69,26.29,285.30002,50552.223,-184787.72,94642.03
,5.7,-8.82,62.699997,45050.668,87284.055,-15241.074
